transaction_amount,user_age,account_age_days,num_transactions_last_24h,is_foreign_transaction,is_high_risk_merchant,device_type,card_present,fraud
17.99,36,2333,2,0,0,mobile,1,0
70.45,59,330,2,0,0,desktop,1,0
118.1,54,2098,4,0,0,mobile,0,0
80.54,56,2032,4,0,0,desktop,1,0
61.66,41,773,4,0,0,mobile,1,0
610.92,33,1646,4,1,0,mobile,1,1
254.75,50,1733,1,0,0,desktop,1,0
117.19,29,378,1,0,0,mobile,0,0
101.1,51,1788,0,1,1,mobile,1,1
116.32,24,1624,1,1,1,mobile,0,0
26.97,28,1000,2,0,0,tablet,1,0
60.33,48,1849,4,0,0,mobile,1,0
4.83,46,1562,2,0,0,mobile,0,0
77.45,30,774,2,0,0,mobile,1,0
93.98,48,1084,4,0,0,mobile,0,0
31.01,19,2916,1,0,0,mobile,0,0
399.0,56,1804,1,0,0,desktop,1,0
288.23,32,1099,3,0,0,mobile,1,0
153.68,28,2051,1,0,0,desktop,0,0
91.47,51,1599,2,0,0,mobile,1,0
244.8,56,748,1,0,0,tablet,1,0
16.8,21,1472,0,0,0,tablet,0,0
187.57,28,1765,4,0,0,mobile,1,0
16.0,46,2323,1,0,0,mobile,1,0
189.71,19,1554,2,0,0,desktop,1,0
38.72,33,1616,0,0,0,mobile,1,0
251.56,56,2263,1,0,0,mobile,0,0
345.98,30,1509,1,0,0,tablet,0,0
19.33,54,329,0,0,0,mobile,1,0
74.54,34,2303,0,0,0,mobile,0,0
475.52,38,1411,4,0,0,desktop,1,1
79.26,61,126,1,0,0,mobile,0,0
239.01,36,767,0,0,0,mobile,0,0
106.62,24,1574,0,0,1,mobile,0,0
56.46,55,1228,4,0,0,mobile,1,0
40.39,25,1196,4,0,1,tablet,1,0
27.26,30,1759,2,0,0,tablet,0,0
172.16,54,217,2,0,0,mobile,1,0
58.64,19,1360,1,0,0,desktop,0,0
85.91,58,1322,1,0,1,mobile,0,0
81.35,28,832,1,0,0,desktop,0,0
103.33,41,182,5,0,0,mobile,1,0
240.81,23,334,0,0,0,mobile,1,0
473.96,43,511,5,0,1,mobile,1,0
62.83,24,383,1,0,0,mobile,0,0
210.9,56,1897,1,0,1,mobile,1,0
173.54,36,332,0,0,0,mobile,1,0
102.27,23,1189,1,0,0,tablet,0,0
374.96,60,1266,2,0,0,tablet,0,0
26.85,46,900,2,0,0,desktop,1,0
13.88,60,642,0,0,0,mobile,0,0
230.87,56,1251,3,0,0,mobile,1,0
69.4,19,634,3,0,1,mobile,0,0
225.25,36,2499,3,0,0,mobile,1,0
268.29,21,196,1,0,0,mobile,0,0
7.74,23,1894,1,0,0,mobile,0,0
257.95,66,458,2,0,0,mobile,1,0
71.37,54,830,0,0,0,desktop,1,0
85.71,45,2305,2,0,0,desktop,1,0
118.21,47,2057,2,1,0,mobile,0,0
313.06,24,2809,1,0,1,desktop,0,1
2.32,26,2997,0,1,1,mobile,1,0
77.74,42,1225,3,0,0,mobile,1,0
139.66,50,887,2,0,0,mobile,1,0
153.92,18,393,1,0,0,desktop,1,0
141.53,68,1676,1,0,0,mobile,1,0
17.32,23,2447,1,0,0,mobile,1,0
42.7,35,2379,0,0,0,mobile,0,0
53.31,27,2528,3,0,0,mobile,1,0
195.82,45,2182,3,0,0,mobile,1,0
39.21,28,916,2,0,0,desktop,1,0
28.39,50,935,2,0,0,mobile,0,0
378.84,18,355,1,0,0,desktop,0,0
1.07,30,2632,6,0,0,mobile,1,0
735.46,54,1522,1,0,0,mobile,1,0
135.55,37,2673,3,0,0,desktop,1,0
211.56,18,2338,1,0,0,mobile,1,0
41.88,69,2873,2,0,0,mobile,1,0
1.73,20,629,1,0,0,mobile,0,0
160.67,35,2680,0,0,0,desktop,0,0
215.6,58,1171,2,0,0,desktop,1,0
161.87,31,327,1,1,0,mobile,1,0
18.5,48,1439,2,0,0,mobile,1,0
168.01,44,2258,1,0,0,desktop,1,0
175.8,34,1422,3,0,0,mobile,1,0
128.94,63,1127,1,0,0,mobile,0,0
174.35,46,2684,2,0,0,desktop,1,0
224.44,53,1781,3,0,0,desktop,0,0
114.11,54,1532,6,0,0,mobile,0,0
11.13,43,1915,4,0,0,desktop,1,0
80.24,34,2916,2,0,0,mobile,1,0
9.7,39,1233,2,0,0,desktop,1,0
62.82,42,1957,0,0,1,mobile,1,0
62.73,19,2476,2,0,0,mobile,0,0
8.19,39,393,4,0,0,mobile,0,0
51.48,22,826,1,0,0,mobile,0,0
14.12,21,2964,2,0,0,mobile,0,0
198.18,53,1913,1,0,1,desktop,0,0
354.06,23,2396,3,0,0,mobile,0,0
9.01,69,50,4,1,0,desktop,1,0
372.44,38,2964,1,0,0,mobile,0,0
88.72,30,1397,1,0,0,desktop,1,0
42.73,54,1051,2,1,0,mobile,1,0
9.6,42,800,3,1,0,mobile,1,0
83.33,43,1793,1,0,0,mobile,1,0
189.89,56,2697,3,0,0,mobile,1,0
147.35,37,1364,5,0,0,mobile,0,0
6.18,50,2349,4,0,0,mobile,1,0
9.08,31,1566,1,0,0,tablet,1,0
61.88,53,2214,2,0,0,desktop,0,0
42.0,34,2364,1,0,0,desktop,1,0
31.74,38,1,2,0,0,mobile,1,0
39.59,63,1020,1,0,0,desktop,0,0
195.24,33,1285,1,0,0,mobile,1,0
317.8,63,63,5,0,0,mobile,1,0
62.32,33,2531,1,0,0,mobile,1,0
283.88,37,1870,3,0,1,mobile,0,0
46.54,46,2270,3,0,0,mobile,1,0
77.65,45,152,4,0,0,mobile,1,0
30.75,25,644,7,0,0,mobile,1,0
122.76,41,626,2,0,1,desktop,1,0
463.48,20,217,4,0,0,tablet,1,0
111.01,42,196,2,0,0,mobile,0,0
53.15,36,1015,2,0,0,mobile,0,0
125.23,50,2695,2,0,0,desktop,0,0
15.74,19,2756,1,0,0,mobile,1,0
263.42,32,1522,1,0,0,tablet,0,0
83.92,39,1579,6,0,0,desktop,1,0
71.6,27,1081,2,0,0,mobile,0,0
105.79,35,1528,1,0,0,mobile,1,0
117.63,39,722,1,0,0,tablet,0,0
8.94,63,1608,6,0,0,tablet,0,0
137.72,66,1760,4,0,0,mobile,1,0
33.24,44,1563,2,0,0,mobile,1,0
150.19,30,640,1,0,0,desktop,1,0
207.48,50,2154,2,0,0,mobile,1,0
195.53,22,165,0,0,0,tablet,1,0
96.49,43,215,0,0,0,desktop,0,0
88.12,30,1095,5,0,0,desktop,0,0
18.5,44,90,0,0,0,mobile,1,0
179.18,31,1796,0,0,0,desktop,1,0
38.0,41,2922,4,1,0,mobile,1,0
82.39,20,1252,1,0,0,mobile,1,0
40.13,64,1103,2,0,1,mobile,0,0
17.24,68,608,3,0,0,mobile,1,0
119.17,66,349,3,0,0,desktop,1,0
6.7,47,2942,2,0,0,desktop,1,0
165.71,52,246,5,0,0,mobile,1,0
45.85,65,272,3,0,0,mobile,0,0
0.02,31,2031,0,0,0,mobile,0,0
85.88,29,403,5,0,0,mobile,0,0
5.76,45,1466,2,0,1,desktop,1,0
38.78,61,1196,3,0,0,mobile,0,0
147.3,46,2946,1,0,0,tablet,1,0
7.77,60,1080,2,0,0,desktop,1,0
219.41,34,1615,0,0,0,mobile,0,0
0.46,57,1127,2,0,0,mobile,1,0
34.01,66,284,1,0,0,mobile,1,0
162.07,38,517,2,0,0,mobile,1,0
45.62,40,2666,3,0,0,mobile,1,0
12.9,37,1302,2,0,0,mobile,1,0
53.6,28,612,2,0,0,tablet,0,0
37.83,51,750,1,0,0,mobile,0,0
221.96,27,1293,2,0,0,desktop,0,0
45.11,27,1857,2,0,0,mobile,0,0
186.67,60,400,4,0,0,mobile,1,0
266.93,23,1527,1,0,0,mobile,0,0
68.26,53,2025,3,0,0,mobile,1,0
288.88,41,2134,1,0,0,mobile,1,0
56.85,29,320,2,0,0,desktop,1,0
399.17,60,1056,2,0,0,mobile,1,0
11.22,40,336,0,1,0,desktop,0,0
139.39,44,2099,1,0,0,desktop,1,0
81.7,62,174,3,0,0,desktop,1,0
58.85,54,1642,3,0,0,desktop,0,0
120.19,23,501,2,0,0,mobile,0,0
146.03,18,2124,1,0,1,tablet,0,0
0.52,23,2364,1,0,0,tablet,1,0
21.92,67,1857,0,0,1,desktop,0,0
149.81,39,1897,1,0,0,mobile,1,0
131.73,58,1664,2,0,0,mobile,1,0
405.94,41,1719,0,0,0,desktop,0,0
171.77,42,1779,3,0,0,desktop,1,0
361.36,32,697,2,0,0,desktop,0,0
145.5,43,732,4,0,0,desktop,0,0
42.47,25,1095,1,0,1,mobile,0,0
13.36,68,2902,4,0,0,mobile,1,0
182.69,41,2714,2,0,1,desktop,1,0
123.99,65,652,1,0,0,mobile,0,0
5.93,55,1095,5,1,0,desktop,0,0
53.56,23,46,5,0,0,desktop,1,0
377.03,52,1071,2,0,0,mobile,1,0
83.27,59,1446,2,0,0,mobile,0,0
68.03,18,2197,3,0,0,desktop,1,0
73.43,63,2958,3,0,0,mobile,1,0
28.12,53,456,2,0,0,mobile,0,0
55.2,29,1663,3,0,0,desktop,0,0
55.41,55,2925,2,0,0,desktop,0,0
6.45,28,966,0,0,0,desktop,1,0
175.1,29,2021,2,0,0,mobile,0,0
64.65,59,869,4,0,0,mobile,1,0
207.24,67,1529,0,0,0,desktop,1,0
227.93,56,2977,4,0,0,mobile,1,0
28.59,24,1001,0,1,0,mobile,0,0
128.53,28,774,2,0,0,mobile,1,0
76.7,53,2292,0,0,1,mobile,1,0
254.59,69,2522,1,0,0,mobile,1,0
29.16,48,2430,2,0,0,mobile,1,0
135.91,50,1127,1,0,0,mobile,1,0
112.3,30,2537,4,0,0,tablet,1,0
42.0,35,1061,2,0,0,mobile,1,0
17.63,58,1678,0,1,0,mobile,0,1
126.54,41,1544,1,0,0,mobile,1,0
161.0,26,397,4,0,0,mobile,1,0
45.51,48,2344,6,0,0,tablet,0,0
124.22,58,107,1,0,0,desktop,1,0
60.33,27,2908,3,0,1,desktop,1,0
149.88,19,954,2,0,1,desktop,0,0
26.66,55,2578,0,0,0,tablet,1,0
265.11,32,1849,4,0,0,mobile,0,0
40.66,20,934,3,0,0,mobile,1,0
55.02,60,288,0,0,0,mobile,0,0
7.18,48,706,0,0,0,mobile,1,0
14.19,23,2044,2,0,0,desktop,0,0
87.05,20,1485,3,0,0,mobile,0,0
37.37,28,215,2,0,0,desktop,0,0
216.57,32,1305,2,0,0,mobile,1,0
1.78,62,2780,1,0,0,mobile,0,0
57.19,69,1978,3,0,0,mobile,1,0
49.38,45,1483,3,0,0,desktop,1,0
2.34,27,1825,1,1,1,desktop,1,0
15.94,55,344,1,1,0,tablet,1,0
64.06,64,194,2,0,0,desktop,0,0
81.48,67,158,3,0,0,mobile,0,0
62.16,67,465,2,0,0,mobile,0,0
90.84,24,2152,2,0,0,desktop,1,0
108.5,32,2082,1,0,0,desktop,1,0
1.2,35,2687,4,1,1,mobile,0,0
74.86,35,1750,1,0,0,mobile,1,0
397.25,69,2373,0,0,1,mobile,0,1
87.83,58,2739,3,0,0,mobile,0,0
135.81,41,592,0,0,0,tablet,1,0
44.85,19,2189,2,0,0,desktop,0,0
178.46,57,2522,3,0,0,mobile,1,0
177.9,37,1055,3,0,1,mobile,1,0
88.4,51,884,3,0,0,desktop,0,0
447.63,60,63,1,0,0,desktop,1,0
16.1,43,1111,2,0,0,mobile,1,0
2.05,24,304,2,0,0,desktop,0,0
176.44,55,1085,0,0,0,desktop,0,0
197.5,47,396,0,1,0,mobile,0,0
15.37,59,334,2,1,0,tablet,1,0
37.04,22,2834,2,0,0,mobile,1,0
2.12,28,411,3,0,0,mobile,1,0
41.66,18,2332,3,0,0,mobile,1,0
178.01,51,466,1,1,0,mobile,1,0
87.57,18,80,2,0,0,mobile,0,0
51.34,36,2832,1,0,0,desktop,1,0
55.78,19,1101,1,0,0,mobile,0,0
0.16,38,1978,0,0,0,desktop,0,0
42.77,37,733,3,0,0,desktop,1,0
124.77,40,1818,2,0,1,mobile,1,0
438.86,38,1564,2,0,0,mobile,1,0
225.33,41,1385,0,0,0,mobile,0,0
2.87,21,2125,3,0,0,mobile,1,0
274.6,29,2557,2,0,0,mobile,1,0
183.45,39,1188,3,0,0,mobile,1,0
181.9,37,1199,2,0,0,mobile,1,0
73.5,35,2510,5,0,0,mobile,0,0
60.9,18,1612,3,1,1,mobile,1,1
43.3,47,2293,0,0,0,desktop,1,0
8.15,50,122,3,0,0,mobile,1,0
31.09,41,185,2,0,0,mobile,0,0
33.98,31,32,4,0,0,mobile,0,0
79.42,53,998,2,0,0,mobile,1,0
165.13,22,1987,4,0,0,desktop,0,0
77.05,28,2810,4,0,0,mobile,0,0
7.15,41,569,2,0,0,mobile,0,0
379.81,48,2358,2,0,0,mobile,0,0
343.19,30,1396,3,1,1,mobile,0,1
184.56,33,1680,2,0,1,mobile,0,0
569.72,41,830,2,1,0,mobile,1,1
94.36,30,1620,3,0,0,mobile,0,0
394.87,41,1080,3,1,0,mobile,1,1
9.43,43,791,2,0,0,tablet,1,0
54.62,19,2512,2,0,0,mobile,1,0
30.65,33,2726,2,0,0,mobile,0,0
26.15,55,2718,4,0,0,desktop,1,0
18.21,63,2746,4,0,0,desktop,1,0
116.87,18,994,3,0,0,desktop,0,0
182.42,66,78,2,0,0,desktop,1,0
103.61,28,2582,4,0,0,mobile,0,0
19.07,68,108,2,0,0,mobile,0,0
200.0,52,1297,2,0,1,desktop,1,0
121.26,60,2812,6,1,1,desktop,0,1
58.96,46,2063,1,1,0,mobile,1,0
134.55,54,370,0,0,0,mobile,1,0
36.12,34,2253,1,0,0,desktop,0,0
50.81,56,2005,1,0,1,mobile,0,0
299.37,59,1704,2,0,0,tablet,1,0
41.18,45,2913,0,0,0,mobile,1,0
76.18,46,441,5,0,0,desktop,1,0
265.03,60,2907,4,0,0,mobile,1,0
147.61,20,227,3,0,0,mobile,1,0
7.71,69,2576,2,0,0,mobile,1,0
19.12,27,2402,1,0,0,mobile,0,0
0.94,59,623,2,0,1,mobile,1,0
119.61,31,1025,3,0,0,desktop,1,0
71.23,29,1577,4,0,0,mobile,1,0
17.3,64,2975,1,0,1,mobile,0,0
380.22,59,1644,0,0,0,mobile,1,0
90.52,47,1185,1,0,0,desktop,1,0
33.23,49,161,0,0,0,mobile,0,0
83.32,49,871,2,0,1,tablet,1,0
136.59,59,1746,2,0,0,desktop,1,0
9.52,49,1175,0,0,0,desktop,1,0
38.54,43,444,0,0,0,mobile,1,0
197.39,68,1791,0,0,0,desktop,0,0
73.87,18,1495,0,0,1,mobile,1,0
94.91,59,463,2,0,0,mobile,1,0
68.05,19,473,3,0,0,mobile,1,0
5.39,34,2605,2,0,0,mobile,0,0
21.75,47,80,2,0,0,mobile,1,0
70.77,56,1063,3,0,0,mobile,1,0
28.16,24,240,2,0,0,mobile,0,0
6.15,69,557,3,0,0,mobile,0,0
222.68,44,590,3,0,0,desktop,1,0
476.82,26,1361,3,0,0,tablet,1,0
189.09,39,1885,2,0,0,desktop,0,0
230.72,51,1976,0,0,0,mobile,1,0
33.25,63,1304,4,0,1,mobile,0,0
388.16,66,1140,1,0,0,mobile,1,0
26.32,18,2317,2,0,0,mobile,0,0
362.97,26,1940,3,0,0,tablet,0,0
631.54,37,335,5,0,0,mobile,1,0
149.26,36,312,1,0,0,desktop,1,0
476.51,53,1077,2,0,0,desktop,1,0
101.15,57,2742,2,0,0,desktop,0,0
36.06,62,34,3,0,0,tablet,1,0
68.94,21,1842,3,0,0,mobile,0,0
108.04,26,386,1,0,0,mobile,0,0
9.11,58,249,4,0,0,desktop,0,0
116.85,39,1135,2,0,1,mobile,0,0
476.73,35,1434,3,0,1,mobile,1,0
25.3,29,1203,1,0,0,mobile,0,0
188.77,59,794,3,0,0,desktop,1,0
286.18,60,852,1,0,0,mobile,1,0
345.25,56,2922,1,0,0,tablet,0,0
386.67,26,376,1,0,0,mobile,1,0
88.44,23,724,4,0,0,desktop,0,0
454.29,36,1611,2,0,0,desktop,1,0
169.92,65,1914,0,0,0,mobile,1,0
21.16,64,202,1,0,1,mobile,1,0
77.76,24,2493,4,0,0,desktop,1,0
152.04,33,1943,1,0,1,desktop,0,0
34.1,22,2345,1,0,1,desktop,0,0
122.8,33,1332,3,1,0,mobile,1,0
131.81,18,493,0,0,0,mobile,0,0
21.31,68,338,1,0,0,mobile,1,0
99.91,54,1969,1,0,0,mobile,1,0
177.21,56,2971,2,0,0,desktop,0,0
82.91,36,1866,2,1,0,mobile,0,0
1.46,54,792,1,0,0,desktop,0,0
1.09,34,1517,2,0,1,mobile,1,0
53.0,43,2023,1,0,0,mobile,0,0
312.76,39,2365,2,0,0,desktop,1,0
31.16,25,942,2,0,0,tablet,1,0
120.73,50,2674,4,0,0,tablet,0,0
30.14,19,2123,1,0,0,desktop,1,0
46.57,47,2987,4,0,0,desktop,1,0
226.1,64,59,3,0,0,tablet,1,0
156.62,37,2434,3,0,0,desktop,1,0
12.03,35,2063,1,0,1,tablet,0,0
67.18,60,1255,3,0,0,mobile,1,0
3.55,27,2247,2,1,0,tablet,1,0
78.68,41,1378,2,0,0,mobile,0,0
130.32,21,35,1,1,0,mobile,1,0
15.14,54,162,1,0,0,mobile,1,0
40.91,21,2847,0,0,1,desktop,1,0
60.87,30,895,3,0,0,mobile,0,0
302.39,42,471,3,0,0,tablet,1,0
599.87,30,2579,3,0,0,mobile,0,0
5.51,35,2840,1,0,0,mobile,1,0
171.76,41,2900,1,0,1,mobile,1,0
55.77,19,1447,1,0,0,mobile,1,0
59.8,65,348,6,0,0,desktop,1,0
168.42,50,694,3,0,0,desktop,0,0
300.75,36,935,1,0,0,mobile,0,0
361.74,26,913,4,0,0,mobile,0,0
103.28,45,147,1,0,0,mobile,0,0
53.02,52,1712,1,0,1,desktop,1,0
185.89,56,675,2,0,0,mobile,1,0
34.68,27,1440,0,0,0,mobile,0,0
99.63,18,2735,2,0,1,mobile,1,0
53.29,59,1518,0,0,0,desktop,1,0
128.27,38,1280,1,0,0,mobile,0,0
33.0,26,686,3,0,0,mobile,0,0
25.52,64,1127,3,0,0,desktop,1,0
300.47,32,121,2,0,0,tablet,0,0
12.88,52,2467,1,0,1,desktop,1,0
84.62,22,2398,0,0,1,mobile,1,0
29.95,58,42,2,1,0,mobile,1,0
4.76,39,29,1,0,0,tablet,0,0
4.4,58,966,2,0,0,mobile,1,0
23.12,40,1916,4,0,0,mobile,1,0
241.88,24,2833,1,0,0,mobile,0,0
39.83,40,2001,4,0,0,tablet,0,0
360.59,61,2062,0,0,1,desktop,1,0
104.56,42,920,1,0,0,desktop,1,0
68.85,44,818,0,0,0,mobile,1,0
104.13,58,2873,1,0,0,mobile,1,0
87.25,23,1509,1,1,0,mobile,1,0
170.64,51,1213,5,1,0,mobile,0,0
39.84,26,872,1,0,0,desktop,1,0
52.26,66,295,1,0,0,mobile,0,0
269.42,50,864,0,0,0,mobile,0,0
351.27,68,2596,3,0,1,tablet,1,0
267.7,23,1038,2,0,0,mobile,1,0
65.25,54,2683,2,0,1,desktop,1,0
181.89,48,595,2,1,0,desktop,0,0
77.63,51,1183,3,0,0,tablet,0,0
82.59,58,1518,1,0,1,desktop,1,0
27.48,46,1353,1,0,0,desktop,0,0
107.32,31,614,1,0,1,mobile,0,0
24.72,53,1873,3,1,0,mobile,1,0
48.34,53,1604,4,0,0,tablet,0,0
231.75,32,1584,3,0,0,mobile,1,0
27.84,25,1593,0,0,0,desktop,1,0
8.86,43,1156,3,1,1,mobile,1,0
8.58,53,465,3,0,0,mobile,1,0
339.19,65,1480,0,0,0,mobile,0,0
84.85,38,2978,3,0,0,mobile,1,0
63.2,45,1291,4,0,0,tablet,0,0
199.84,21,2847,1,0,0,desktop,0,0
216.82,33,2443,3,0,0,mobile,1,0
48.45,39,2294,2,0,0,desktop,0,0
141.95,29,568,1,0,0,mobile,0,0
176.95,33,38,5,1,0,desktop,0,0
127.58,68,245,1,0,0,desktop,0,0
19.73,57,21,0,0,0,mobile,1,0
250.38,55,1134,2,0,0,mobile,1,0
92.95,59,1630,1,0,0,desktop,1,0
39.83,54,394,4,1,0,tablet,1,0
66.45,46,1434,1,0,1,desktop,0,0
4.6,35,987,1,0,1,desktop,0,0
16.42,27,1672,2,0,1,desktop,0,0
174.06,59,2056,1,0,0,mobile,1,0
0.0,56,2376,3,0,1,desktop,1,0
64.66,35,1911,5,0,0,mobile,1,0
88.71,18,290,1,0,0,mobile,1,0
6.74,56,1787,2,0,0,desktop,0,0
433.78,38,2559,3,0,0,mobile,0,0
30.76,18,912,3,0,0,mobile,1,0
43.52,32,361,3,0,0,desktop,1,0
43.48,21,1623,2,0,0,mobile,0,0
31.43,37,2764,0,0,0,tablet,1,0
0.18,27,219,2,0,1,tablet,1,0
156.83,40,2454,3,0,0,mobile,1,0
408.79,58,2016,2,0,0,mobile,1,0
30.48,51,2041,0,0,0,desktop,1,0
130.54,63,2045,3,0,0,mobile,0,0
162.53,65,2801,4,0,0,mobile,0,0
226.4,50,2971,1,0,1,desktop,0,0
65.91,51,832,4,0,0,desktop,0,0
43.3,56,1794,0,0,0,mobile,1,0
47.22,27,1792,3,0,0,desktop,0,0
149.63,37,2842,3,0,0,desktop,1,0
203.65,18,1244,3,0,1,mobile,1,0
24.05,30,595,3,0,0,desktop,1,0
55.62,18,2155,2,0,0,mobile,1,0
278.66,22,581,1,0,0,mobile,1,0
197.22,33,2657,3,0,1,desktop,1,0
502.84,32,1748,1,0,0,tablet,1,0
168.41,66,2056,3,0,0,mobile,0,0
59.95,45,2854,3,0,0,tablet,0,0
107.18,48,2237,3,0,0,mobile,1,0
129.82,40,81,2,0,0,mobile,0,0
9.8,65,2156,3,0,0,mobile,1,0
94.36,62,1345,1,0,0,mobile,1,0
148.26,60,1603,2,0,0,mobile,1,0
21.97,34,2734,1,0,1,tablet,1,0
182.04,66,346,4,0,1,mobile,0,0
105.18,51,1887,3,0,0,mobile,0,0
364.94,30,2376,4,1,0,desktop,1,0
5.2,31,555,4,0,0,mobile,1,0
37.0,28,302,4,0,0,desktop,1,0
110.42,45,200,4,0,0,mobile,1,0
42.21,59,2941,1,0,0,mobile,1,0
150.39,49,1063,0,0,1,desktop,1,0
170.76,52,307,0,1,1,mobile,0,0
12.98,48,1657,4,0,0,mobile,1,0
86.55,34,1872,3,0,0,mobile,1,0
85.33,64,2516,0,0,1,mobile,0,0
55.31,26,2227,1,0,0,desktop,1,0
324.23,27,2693,2,0,0,mobile,1,0
210.89,25,1847,1,0,0,mobile,0,0
143.37,38,1765,1,0,1,mobile,1,0
150.35,30,276,6,1,0,mobile,0,0
74.32,67,1176,1,0,0,tablet,1,0
304.59,22,1402,2,0,0,tablet,1,0
142.33,23,2669,0,0,0,mobile,1,0
156.67,47,638,1,0,0,mobile,0,0
237.39,48,1776,1,0,0,mobile,0,0
38.44,34,930,2,0,0,mobile,1,0
197.45,28,1881,1,0,0,mobile,0,0
26.07,37,183,0,0,0,mobile,0,0
50.84,65,1845,1,0,0,desktop,0,0
49.07,26,72,3,0,0,mobile,1,0
460.91,19,2767,1,0,0,tablet,0,1
233.0,54,1677,1,0,0,mobile,1,0
144.95,18,1296,3,0,0,desktop,1,0
155.82,21,2774,3,0,0,tablet,1,0
99.08,53,2317,1,0,0,mobile,1,0
352.7,42,1044,0,0,0,tablet,0,0
82.28,20,2626,4,0,0,mobile,1,0
57.46,26,815,2,1,0,tablet,0,0
21.36,39,1527,1,1,0,tablet,1,0
185.13,40,2195,3,0,1,mobile,1,0
159.11,29,2938,1,0,0,desktop,0,0
58.21,27,310,1,1,0,mobile,0,0
3.06,51,2566,4,0,0,mobile,0,0
219.16,60,2062,4,0,0,mobile,1,0
1.38,27,132,1,0,0,mobile,1,0
145.97,47,1878,2,0,0,desktop,1,0
421.82,39,2803,4,0,0,mobile,0,0
69.08,23,2487,2,0,0,desktop,1,0
32.14,67,2791,2,0,0,mobile,1,0
146.44,19,740,1,0,0,tablet,1,0
203.88,47,795,2,0,0,mobile,0,0
94.87,19,2311,1,0,0,mobile,0,0
409.48,49,2691,3,0,0,desktop,1,0
6.37,59,258,4,0,0,desktop,0,0
84.33,33,1258,3,0,0,desktop,1,0
152.1,29,2457,1,0,0,mobile,1,0
238.22,18,1852,0,0,0,mobile,0,0
23.71,25,975,1,1,0,mobile,0,0
193.13,65,1048,4,0,0,mobile,1,0
96.54,67,271,1,0,0,mobile,0,0
60.61,30,1119,2,1,0,mobile,0,0
16.95,32,142,0,0,0,mobile,1,0
240.56,61,902,5,0,0,desktop,1,0
20.53,25,274,2,0,0,desktop,1,0
44.49,27,2324,1,0,0,mobile,1,0
41.11,63,465,3,0,0,mobile,1,0
246.14,22,1232,4,0,0,mobile,1,0
134.03,67,1320,1,0,0,mobile,1,0
191.16,36,288,1,0,0,desktop,1,0
34.6,64,876,4,0,1,desktop,1,0
117.66,55,1993,4,0,0,desktop,1,0
101.76,28,2926,1,0,0,mobile,1,0
214.65,60,2228,2,0,0,tablet,1,0
283.85,37,1121,3,0,0,mobile,1,0
1.47,37,1215,2,0,0,desktop,0,0
134.51,38,447,3,1,0,mobile,1,0
6.39,35,2833,2,0,0,mobile,1,0
95.52,67,2609,8,0,0,mobile,0,0
40.7,27,2532,2,1,0,mobile,1,0
43.97,51,2897,1,0,0,mobile,0,0
52.24,43,722,1,0,0,tablet,0,0
116.52,47,2164,0,0,0,mobile,0,0
48.78,26,2583,0,0,0,desktop,0,0
158.33,63,1352,2,0,0,desktop,0,0
62.21,68,407,1,1,0,desktop,1,0
8.5,48,1726,3,0,0,mobile,1,0
183.76,59,694,2,0,0,tablet,1,0
40.38,21,495,1,0,0,mobile,1,0
68.04,23,948,1,0,0,mobile,1,0
138.79,31,23,2,0,0,desktop,0,0
48.5,21,1129,4,0,0,mobile,1,0
6.99,43,1699,2,0,0,desktop,0,0
56.19,64,558,2,0,0,mobile,1,0
346.85,65,1617,1,0,0,mobile,0,0
123.18,56,941,1,0,0,mobile,1,0
133.58,34,1246,1,0,0,tablet,0,0
120.05,36,2903,1,0,0,desktop,1,0
26.63,68,2939,2,0,0,mobile,0,0
65.02,66,1657,2,0,0,mobile,1,0
166.81,23,78,4,0,0,mobile,1,0
12.83,46,1346,3,1,0,mobile,0,0
39.06,28,807,4,0,0,desktop,0,0
38.81,33,1042,5,0,0,tablet,0,0
67.88,47,768,3,0,1,desktop,1,0
471.68,42,454,2,0,0,mobile,0,0
8.39,57,2976,1,0,0,mobile,1,0
87.75,28,2325,3,0,0,mobile,1,0
23.72,24,1448,2,0,0,mobile,0,0
423.52,43,1500,0,0,0,mobile,0,1
14.43,39,1051,4,0,0,desktop,1,0
62.02,42,2562,3,0,0,mobile,1,0
160.68,36,1889,2,0,1,mobile,0,0
146.31,48,2512,0,0,0,mobile,1,0
65.93,43,2855,1,0,0,tablet,1,0
51.05,59,2872,6,0,0,desktop,0,0
60.82,58,363,1,1,0,mobile,1,0
36.83,53,2799,3,0,0,desktop,0,0
27.58,40,525,2,0,0,mobile,0,0
79.17,64,1218,4,0,1,mobile,0,0
37.52,30,1486,0,0,0,mobile,1,0
40.67,42,2104,2,1,0,mobile,1,0
128.32,19,1254,3,0,0,mobile,1,0
415.07,19,2537,1,1,0,desktop,0,0
111.05,33,1856,0,0,0,mobile,1,0
9.61,26,722,1,0,0,mobile,0,0
9.43,45,1984,4,0,0,mobile,1,0
362.95,30,1208,2,1,0,desktop,0,0
42.34,52,1449,1,0,1,desktop,1,0
11.59,58,1399,1,0,0,mobile,0,0
109.67,30,2089,2,0,0,mobile,1,0
117.27,48,1508,1,1,0,mobile,1,0
125.47,38,1004,3,0,0,mobile,1,0
37.34,49,2308,4,0,0,mobile,1,0
1.83,51,2489,2,0,0,mobile,0,0
402.34,25,926,2,0,0,desktop,1,0
34.66,58,856,4,0,0,mobile,0,0
